i,A,C,required_margin,required_argmin_y,stored_margin,stored_argmin_y,abs_margin_diff,abs_argmin_y_diff,num_check_points,d0,w0,pi0,d1,w1,pi1,d2,w2,pi2,d3,w3,pi3
289,1.7609780803571429,1.7607825892857143,0.006085198050551521,2.499704431748677,0.006085198050551521,2.499704431748806,0.0,1.2878587085651816e-13,6,1.8174751,1.0284840285533396,289,2.557935,0.037281746173287764,289,2.7209558767857143,0.2804003434455281,524,2.7966110214285713,0.0,351
290,1.7607825892857143,1.7605870982142857,0.006314802505824502,2.4991572128388295,0.006314802505824502,2.4991572128393154,0.0,4.858335955759685e-13,6,1.8174751,1.0270117595800017,290,2.557935,0.03796853901458541,290,2.7209558767857143,0.2796331073806568,525,2.7966110214285713,0.0,352
291,1.7605870982142857,1.7603916071428571,0.006543950957109801,2.49833351414183,0.00654395095710969,2.498333514141454,1.1102230246251565e-16,3.7614356074300304e-13,6,1.8174751,1.0242378811684019,291,2.557935,0.03888136741015867,291,2.7209558767857143,0.27877758250730517,526,2.7966110214285713,0.0,353
292,1.7603916071428571,1.7601961160714286,0.0067726149035463035,2.608257030023154,0.0067726149035463035,2.608257030023342,0.0,1.8829382497642655e-13,6,1.8174751,1.0214579730994233,292,2.557935,0.03980107819576668,292,2.7209558767857143,0.27791891490360215,527,2.7966110214285713,0.0,354
293,1.7601961160714286,1.760000625,0.007000788385867152,2.608826115546287,0.007000788385867152,2.608826115546731,0.0,4.440892098500626e-13,6,1.8174751,1.0186720630879913,293,2.557935,0.04072767241366132,293,2.7209558767857143,0.27705710972025804,528,2.7966110214285713,0.0,355
294,1.760000625,1.7598051339285714,0.007228464743537888,2.609392792583475,0.007228464743537888,2.6093927925813265,0.0,2.148503597254603e-12,6,1.8174751,1.0158801851501345,294,2.557935,0.041661151438901915,294,2.7209558767857143,0.27619217176197225,529,2.7966110214285713,0.0,356
295,1.7598051339285714,1.7596096428571428,0.007455621783733268,2.495036219755648,0.007455621783733268,2.4950362197554554,0.0,1.9273471707492718e-13,6,1.8174751,1.0130819832772469,295,2.557935,0.04260155863702674,295,2.7209558767857143,0.27532409392564927,530,2.7966110214285713,0.0,357
296,1.7596096428571428,1.7594141517857143,0.007682298251708186,2.6105192493317606,0.007682298251708186,2.6105192493321225,0.0,3.6193270602780103e-13,6,1.8174751,1.0102785015469553,296,2.557935,0.043548791258544314,296,2.7209558767857143,0.27445290940922584,531,2.7966110214285713,0.0,358
297,1.7594141517857143,1.7592186607142857,0.007908468231323962,2.6110791953040646,0.00790846823132385,2.6110791953042125,1.1102230246251565e-16,1.4788170688007085e-13,6,1.8174751,1.0074686507933326,297,2.557935,0.04450298804305717,297,2.7209558767857143,0.27357857962495485,532,2.7966110214285713,0.0,359
298,1.7592186607142857,1.759023169642857,0.008134229445876051,2.4925577485997197,0.008134229445876162,2.492557748600289,1.1102230246251565e-16,5.693223670277803e-13,6,1.8174751,1.0046523321681373,298,2.557935,0.04546422100586029,298,2.7209558767857143,0.27270107431310336,533,2.7966110214285713,0.0,360
299,1.759023169642857,1.7588276785714285,0.008359392781554176,2.491730031019155,0.008359392781554065,2.491730031018175,1.1102230246251565e-16,9.796607969292381e-13,6,1.8174751,1.0018305242512153,299,2.557935,0.04643229318742103,299,2.7209558767857143,0.271820480915691,534,2.7966110214285713,0.0,361
300,1.7588276785714285,1.7586321875,0.008584030642891927,2.490901374152113,0.008584030642891816,2.490901374153089,1.1102230246251565e-16,9.761080832504376e-13,6,1.8174751,0.9990027473886592,300,2.557935,0.04740731675683432,300,2.7209558767857143,0.270936758010834,535,2.7966110214285713,0.0,362
301,1.7586321875,1.7584366964285714,0.00880814090078419,2.613298832960658,0.0088081409007843,2.6132988329604094,1.1102230246251565e-16,2.4868995751603507e-13,6,1.8174751,0.9961690344739003,301,2.557935,0.04838930279404252,301,2.7209558767857143,0.2700499053472456,536,2.7966110214285713,0.0,363
302,1.7584366964285714,1.7582412053571428,0.009031706227433878,2.6138490128513707,0.009031706227433656,2.6138490128516105,2.220446049250313e-16,2.398081733190338e-13,6,1.8174751,0.9933294523210885,302,2.557935,0.049378254304704196,302,2.7209558767857143,0.2691599261825117,537,2.7966110214285713,0.0,364
303,1.7582412053571428,1.7580457142857142,0.009254724689051308,2.6143974326513986,0.009254724689051197,2.6143974326511974,1.1102230246251565e-16,2.0117241206207837e-13,6,1.8174751,0.990483898358703,303,2.557935,0.050374200581828996,303,2.7209558767857143,0.268266814304319,538,2.7966110214285713,0.0,365
304,1.7580457142857142,1.7578502232142856,0.009477181558853243,2.614944145509205,0.009477181558853132,2.614944145509723,1.1102230246251565e-16,5.17808018685173e-13,6,1.8174751,0.987632613031961,304,2.557935,0.05137713095755254,304,2.7209558767857143,0.26737057544528436,539,2.7966110214285713,0.0,366
305,1.7578502232142856,1.757654732142857,0.00969916347319466,2.486740997614911,0.00969916347319466,2.486740997615456,0.0,5.453415496958769e-13,6,1.8174751,0.9847748272951932,305,2.557935,0.052387200333478975,305,2.7209558767857143,0.26647115406418714,540,2.7966110214285713,0.0,367
306,1.757654732142857,1.7574592410714285,0.009920533592730041,2.48590491750015,0.009920533592730041,2.4859049175003887,0.0,2.384759056894836e-13,6,1.8174751,0.9819114716366159,306,2.557935,0.05340425090548557,306,2.7209558767857143,0.2655686167463634,541,2.7966110214285713,0.0,368
307,1.7574592410714285,1.75726375,0.010141332313826412,2.4850673102950624,0.010141332313826412,2.485067310294063,0.0,9.99644811372491e-13,6,1.8174751,0.9790421796915745,307,2.557935,0.05442837380131751,307,2.7209558767857143,0.2646629312862137,542,2.7966110214285713,0.0,369
308,1.75726375,1.7570682589285713,0.010361552072368108,2.4842280972841957,0.010361552072367997,2.4842280972843644,1.1102230246251565e-16,1.687538997430238e-13,6,1.8174751,0.97616695160086,308,2.557935,0.055459590933007216,308,2.7209558767857143,0.26375409287497287,543,2.7966110214285713,0.0,370
309,1.7570682589285713,1.7568727678571427,0.010581184920472886,2.4833872006415687,0.010581184920472886,2.4833872006412556,0.0,3.1308289294429414e-13,6,1.8174751,0.9732857855743172,309,2.557935,0.05649792542658436,309,2.7209558767857143,0.26284209617156645,544,2.7966110214285713,0.0,371
310,1.7568727678571427,1.7566772767857142,0.010800222550375604,2.618191964806864,0.010800222550375715,2.6181919648064507,1.1102230246251565e-16,4.134470543704083e-13,6,1.8174751,0.9703986781138044,310,2.557935,0.05754340159180202,310,2.7209558767857143,0.26192693531678635,545,2.7966110214285713,0.0,372
311,1.7566772767857142,1.7564817857142856,0.011018656331370003,2.6187283209830694,0.011018656331369892,2.6187283209828367,1.1102230246251565e-16,2.327027459614328e-13,6,1.8174751,0.967505624255229,311,2.557935,0.058596044890770374,311,2.7209558767857143,0.26100860394733155,546,2.7966110214285713,0.0,373
312,1.7564817857142856,1.756286294642857,0.011236477289444657,2.6192633941224415,0.011236477289444657,2.6192633941218966,0.0,5.448974604860268e-13,6,1.8174751,0.9646066175505865,312,2.557935,0.059655881934945275,312,2.7209558767857143,0.26008709520208956,547,2.7966110214285713,0.0,374
313,1.756286294642857,1.7560908035714284,0.011453676154369319,2.619797229601292,0.011453676154369319,2.619797229600459,0.0,8.331113576787175e-13,6,1.8174751,0.9617016502957905,313,2.557935,0.06072294045992434,313,2.7209558767857143,0.25916240173310784,548,2.7989569142857142,0.0,387
314,1.7560908035714284,1.7558953124999999,0.011670243376464495,2.479154795037349,0.011670243376464495,2.4791547950373274,0.0,2.1760371282653068e-14,6,1.8174751,0.9587907138405976,314,2.557935,0.06179724928033654,314,2.7209558767857143,0.25823451572490674,549,2.7989569142857142,0.0,388
315,1.7558953124999999,1.7556998214285713,0.011886169146582914,2.620861362880282,0.011886169146583025,2.620861362880552,1.1102230246251565e-16,2.7000623958883807e-13,6,1.8174751,0.9558737986094376,315,2.557935,0.06287883829412763,315,2.7209558767857143,0.25730342889535424,550,2.7989569142857142,0.0,389
316,1.7556998214285713,1.7555043303571427,0.01210144337842356,2.6213917454108513,0.01210144337842367,2.621391745409772,1.1102230246251565e-16,1.0791367799356522e-12,6,1.8174751,0.9529508939125392,316,2.557935,0.06396773850100254,316,2.7209558767857143,0.2563691324952699,551,2.7989569142857142,0.0,390
317,1.7555043303571427,1.7553088392857141,0.012315999109543396,2.4765902804041273,0.012315999109543618,2.476590280404345,2.220446049250313e-16,2.1760371282653068e-13,6,1.8174751,0.9500216801353673,317,2.557935,0.06506401560089166,317,2.7209558767857143,0.2554316083842521,552,2.7989569142857142,0.0,391
318,1.7553088392857141,1.7551133482142856,0.012529985261241827,2.4757308929685697,0.012529985261241605,2.4757308929676487,2.220446049250313e-16,9.210410212290299e-13,6,1.8174750999999998,0.947087013504516,318,2.557935,0.0661676079206527,318,2.7209558767857143,0.25449087211088334,553,2.7989569142857142,0.0,392
319,1.7551133482142858,1.7549178571428572,0.012743251700284786,2.4748690484673768,0.012743251700284786,2.474869048467137,0.0,2.398081733190338e-13,6,1.8174751,0.9441461214685726,319,2.557935,0.06727863253874204,319,2.7209558767857147,0.25354689154150023,554,2.7989569142857142,0.0,393
320,1.7549178571428572,1.7547223660714286,0.012955754156863897,2.474004647127522,0.012955754156863897,2.474004647127739,0.0,2.1671553440683056e-13,6,1.8174751,0.9411988214393121,320,2.557935,0.06839714329337485,320,2.7209558767857147,0.2525996512775417,555,2.7989569142857142,0.0,394
321,1.7547223660714286,1.754526875,0.013167669202567622,2.6240284153857134,0.013167669202567511,2.6240284153843083,1.1102230246251565e-16,1.4050982599655981e-12,6,1.8174751,0.9382460911804584,321,2.557935,0.06952306777231537,321,2.7209558767857147,0.2516491690448374,556,2.7989569142857142,0.0,395
322,1.754526875,1.7543313839285715,0.013378800980318406,2.4722682254569204,0.013378800980318517,2.4722682254570754,1.1102230246251565e-16,1.5498713423767185e-13,6,1.8174751,0.9352869430699188,322,2.557935,0.07065654993332379,322,2.7209558767857147,0.25069540531709966,557,2.7966110214285713,0.0,384
323,1.7543313839285715,1.7541358928571429,0.013589170256448568,2.4713959306817452,0.013589170256448457,2.4713959306817954,1.1102230246251565e-16,5.0182080713057076e-14,6,1.8174751,0.9323215399291211,323,2.557935,0.07179760870467808,323,2.7209558767857147,0.24973835344070128,558,2.7966110214285713,0.0,385
324,1.7541358928571429,1.7539404017857143,0.01379888008826391,2.6255995666834604,0.01379888008826391,2.6255995666829333,0.0,5.271338920920243e-13,6,1.8174751,0.929350453585595,324,2.557935,0.07294621887422326,324,2.7209558767857147,0.24877801809365657,559,2.7966110214285713,0.0,386
325,1.7539404017857143,1.7537449107142857,0.006793810873105821,2.7377033202560135,0.006793810873106043,2.737703320256909,2.220446049250313e-16,8.957279362675763e-13,7,1.8174751,0.9602603535594714,325,2.557935,0.046532163272338514,325,2.6750154750000004,0.14255829249693697,325,2.772370128571428,0.1366466809614847,263
326,1.7537449107142857,1.7535494196428572,0.006832902054838774,2.737666984421743,0.006832902054838552,2.7376669844219643,2.220446049250313e-16,2.2115642650533118e-13,7,1.8174751,0.9589201213159483,326,2.557935,0.04688097126386236,326,2.6750154750000004,0.14230971843071877,326,2.772370128571428,0.1367182083831056,264
327,1.7535494196428572,1.7533539285714286,0.006872276673666411,2.737693160860312,0.006872276673666189,2.7376931608607364,2.220446049250313e-16,4.2454928461665986e-13,7,1.8174751,0.9571577665158072,327,2.557935,0.04722871651255685,327,2.6750154750000004,0.1423210296770627,327,2.772370128571428,0.136586649982165,265
328,1.7533539285714286,1.7531584375,0.006911915972960703,2.737721625405424,0.006911915972960703,2.737721625405795,0.0,3.708144902248023e-13,7,1.8174751,0.9556106182834753,328,2.557935,0.04752889916153827,328,2.6750154750000004,0.1423557206171207,328,2.772370128571428,0.13645489935299515,266
329,1.7531584375,1.7529629464285714,0.006790499868483568,2.7374833268247576,0.006790499868483568,2.7374833268238885,0.0,8.690825836765725e-13,7,1.8174751,0.9518878517594386,329,2.557935,0.04716802129249142,329,2.6740380196428575,0.1431366440282023,324,2.772370128571428,0.13671153044795864,267
330,1.7529629464285714,1.7527674553571428,0.006766968512132987,2.7373716270814166,0.006766968512132987,2.7373716270815676,0.0,1.509903313490213e-13,7,1.8174751,0.9498486707815261,330,2.557935,0.04717460178433092,330,2.6736470375000003,0.14333867153227958,323,2.772370128571428,0.13684850069270835,268
331,1.7527674553571428,1.7525719642857143,0.006744153386915253,2.7372617189676047,0.006744153386915475,2.7372617189657773,2.220446049250313e-16,1.8274270985330077e-12,7,1.8174751,0.9478190371674101,331,2.557935,0.04717759522426041,331,2.673256055357143,0.1435487886830698,322,2.772370128571428,0.13698033453838418,269
332,1.7525719642857143,1.7523764732142857,0.006722064244715886,2.737215218954261,0.006722064244715886,2.7372152189559067,0.0,1.645794611704332e-12,7,1.8174751,0.9451693809362539,332,2.557935,0.04722103213713541,332,2.672865073214286,0.14400826925572574,321,2.772370128571428,0.136902397403245,270
333,1.7523764732142857,1.7521809821428571,0.0067006993735183595,2.737109056162817,0.0067006993735183595,2.737109056163377,0.0,5.59996493620929e-13,7,1.8174751,0.9431664512849217,333,2.557935,0.047214952809517506,333,2.672474091071429,0.14423546228244905,320,2.772370128571428,0.13702423369031508,271
334,1.7521809821428571,1.7519854910714285,0.0066800470661991795,2.73700463369068,0.0066800470661991795,2.737004633689727,0.0,9.530154443382344e-13,7,1.8174751,0.9406379247491681,334,2.557935,0.047324112241388896,334,2.6720831089285717,0.14443339468286784,319,2.772370128571428,0.13712385147715825,272
335,1.7519854910714285,1.75179,0.0066600993352035065,2.736901935260386,0.0066600993352032845,2.7369019352591257,2.220446049250313e-16,1.2603251775544777e-12,7,1.8174751,0.9386554495149547,335,2.557935,0.04731088242849826,335,2.6716921267857145,0.14467608939120744,318,2.772370128571428,0.1372360314347817,273
336,1.75179,1.7515945089285714,0.0066408551115964,2.7368009446517743,0.0066408551115964,2.7368009446516877,0.0,8.659739592076221e-14,7,1.8174751,0.9361479167084275,336,2.5579349999999996,0.04741416109769556,336,2.6713011446428574,0.14488851350077234,317,2.772370128571428,0.13732606062245922,274
337,1.7515945089285714,1.7513990178571428,0.006622310147099242,2.7367016467165444,0.006622310147099242,2.736701646716434,0.0,1.1057821325266559e-13,7,1.8174751,0.9341831199015312,337,2.5579349999999996,0.047394247505907254,337,2.6709101625000002,0.14514631047854368,316,2.772370128571428,0.1374288288138685,275
338,1.7513990178571428,1.7512035267857142,0.006604458960740356,2.736604101420313,0.006604458960740134,2.7366041014193767,2.220446049250313e-16,9.36140054363932e-13,7,1.8174751,0.9316930692548796,338,2.5579349999999996,0.047492180344329,338,2.670519180357143,0.14537311216095578,315,2.772370128571428,0.13750925925813215,276
339,1.7512035267857142,1.7510080357142856,0.006587304631297863,2.7365711661165095,0.006587304631297863,2.736571166116333,0.0,1.7630341631047486e-13,7,1.8174751,0.9296432227445852,339,2.5579349999999996,0.0473882455530254,339,2.670128198214286,0.14592990817425333,314,2.772370128571428,0.13741405600271944,277
340,1.7510080357142856,1.750812544642857,0.006570833645170859,2.7364770371439313,0.006570833645170859,2.7364770371452347,0.0,1.3034018309099338e-12,7,1.8174751,0.9271650998032348,340,2.5579349999999996,0.047481449084611174,340,2.6697372160714288,0.1461706929669534,313,2.772370128571428,0.13748536351893362,278
341,1.750812544642857,1.7506170535714285,0.006555050664200479,2.736384436218306,0.006555050664200701,2.7363844362189833,2.220446049250313e-16,6.772360450213455e-13,7,1.8174751,0.9252146072731806,341,2.5579349999999996,0.04745196709310042,341,2.6693462339285716,0.14645705497254857,312,2.772370128571428,0.1375697255376239,279
342,1.7506170535714285,1.7504215625,0.006539938964078784,2.736293327772806,0.006539938964078784,2.7362933277740735,0.0,1.2674306049120787e-12,7,1.8174751,0.9233731288623378,342,2.5579349999999996,0.047395446269548606,342,2.6689552517857145,0.14675807248406864,311,2.772370128571428,0.1376535112591559,280
343,1.7504215625,1.7502260714285713,0.00652550666840046,2.73620383207187,0.006525506668400238,2.736203832071179,2.220446049250313e-16,6.910028105266974e-13,7,1.8174751,0.9208827766645648,343,2.5579349999999996,0.0474892195352379,343,2.6685642696428573,0.1470156391212689,310,2.772370128571428,0.13771116692819768,281
344,1.7502260714285713,1.7500305803571428,0.006511740572503699,2.73611592896472,0.006511740572503477,2.7361159289655133,2.220446049250313e-16,7.931433287922118e-13,7,1.8174751,0.9189273727476001,344,2.5579349999999996,0.04745623717054629,344,2.6681732875,0.14732112281815438,309,2.772370128571428,0.13778216259028853,282
345,1.7500305803571428,1.7498350892857142,0.006498636579284289,2.736029610706227,0.006498636579284289,2.7360296107061863,0.0,4.085620730620576e-14,7,1.8174751,0.9169760186942413,345,2.5579349999999996,0.0474204633148794,345,2.667782305357143,0.14763367026285173,308,2.772370128571428,0.13784890007727105,283
346,1.7498350892857142,1.7496395982142856,0.006486203171969018,2.735880437505779,0.00648620317196924,2.73588043750482,2.220446049250313e-16,9.592326932761353e-13,7,1.8174751,0.9145954731209268,346,2.5579349999999996,0.04759328815458273,346,2.667391323214286,0.14761829133828128,307,2.772370128571428,0.13808351465584595,284
347,1.7496395982142856,1.749444107142857,0.006474426457916405,2.7357970323812255,0.006474426457916627,2.735797032381892,2.220446049250313e-16,6.66577903984944e-13,7,1.8174751,0.9126515935711021,347,2.5579349999999996,0.047553670297921166,347,2.6670003410714287,0.14794306395614085,306,2.772370128571428,0.13814210140085972,285
348,1.749444107142857,1.7492486160714285,0.00646330084231761,2.7357151715989243,0.006463300842317832,2.7357151715994457,2.220446049250313e-16,5.213607323639735e-13,7,1.8174751,0.9107112072227497,348,2.5579349999999996,0.047511323743308964,348,2.6666093589285715,0.1482747348021269,305,2.772370128571428,0.13819660496121416,286
349,1.7492486160714285,1.7490531249999999,0.0064528265637835425,2.735634842758502,0.00645282656378332,2.7356348427569155,2.220446049250313e-16,1.5867307467942737e-12,7,1.8174751,0.9082501504666485,349,2.5579349999999996,0.047593981462731944,349,2.6662183767857144,0.14856936050968994,304,2.772370128571428,0.13822928276761812,287
350,1.7490531249999999,1.7488576339285713,0.006442997542992268,2.735556035123899,0.00644299754299249,2.7355560351236443,2.220446049250313e-16,2.5490720645393594e-13,7,1.8174751,0.9063165441676297,350,2.5579349999999996,0.04754686864559274,350,2.6658273946428572,0.1489142296114339,303,2.772370128571428,0.1382757398318953,288
351,1.7488576339285713,1.7486621428571427,0.00643380660273607,2.7354787864987804,0.00643380660273607,2.7354787864999133,0.0,1.1328715743275097e-12,7,1.8174751,0.9043861865629412,351,2.5579349999999996,0.0474969059704461,351,2.6654364125,0.14926614310943612,302,2.772370128571428,0.1383181308032081,289
352,1.7486621428571427,1.7484666517857141,0.006425249481070594,2.7354029901893764,0.006425249481070594,2.735402990190316,0.0,9.396927680427325e-13,7,1.8174751,0.9024572734552211,352,2.5579349999999996,0.04744467027492345,352,2.665045430357143,0.1496244825008918,301,2.772370128571428,0.13835672085530826,290
353,1.7484666517857141,1.7482711607142856,0.006417335452188144,2.7352627827646323,0.006417335452188144,2.735262782766165,0.0,1.532551863192566e-12,7,1.8174751,0.9001050016832868,353,2.5579349999999996,0.04761155216780289,353,2.6646544482142858,0.14964300877645148,300,2.772370128571428,0.1385648671781394,291
354,1.7482711607142856,1.748075669642857,0.006410055740168508,2.735189749856504,0.006410055740168508,2.7351897498561555,0.0,3.4861002973229915e-13,7,1.8174751,0.8981828514220107,354,2.5579349999999996,0.04755536156841607,354,2.6642634660714286,0.15001305437149837,299,2.772370128571428,0.13859604758647784,292
355,1.7480756696428572,1.7478801785714286,0.006403397753530049,2.7351181863302054,0.006403397753530271,2.7351181863308502,2.220446049250313e-16,6.448175327022909e-13,7,1.8174751000000002,0.89626313619803,355,2.557935,0.04749648757643457,355,2.6638724839285715,0.1503897771867566,298,2.7723701285714286,0.13862347304075448,293
356,1.7478801785714286,1.7476846875,0.006397357027952522,2.735048083343279,0.006397357027952522,2.7350480833446946,0.0,1.4157564010019996e-12,7,1.8174751000000002,0.8943459759784086,356,2.557935,0.047434861387979636,356,2.6634815017857143,0.15077318663542824,297,2.7723701285714286,0.13864719119000987,294
357,1.7476846875,1.7474891964285715,0.006391940071929669,2.7349126682930995,0.006391940071929669,2.7349126682939238,0.0,8.242295734817162e-13,7,1.8174751,0.8925239812349339,357,2.557935,0.04746668847949669,357,2.663090519642857,0.15085724289713587,296,2.7723701285714286,0.138859369824647,295
358,1.7474891964285715,1.747293705357143,0.006387144233749753,2.7348452540141572,0.006387144233749753,2.7348452540127015,0.0,1.4557244298885053e-12,7,1.8174751,0.8900975859592652,358,2.557935,0.04753310348523179,358,2.6626995375,0.15120452574502088,295,2.7723701285714286,0.13885811208678872,296
359,1.747293705357143,1.7470982142857143,0.0063829561188393225,2.7347792734565024,0.0063829561188393225,2.734779273454916,0.0,1.5862866575844237e-12,7,1.8174751,0.8881895183525733,359,2.557935,0.047464547947207315,359,2.662308555357143,0.15160610352638654,294,2.7723701285714286,0.13887121455582782,297
360,1.7470982142857143,1.7469027232142857,0.006379373944208178,2.734647278015122,0.006379373944208178,2.734647278014941,0.0,1.8074430840897548e-13,7,1.8174751,0.8863763323022047,360,2.557935,0.047492543952836336,360,2.6619175732142857,0.15170427436261683,293,2.7723701285714286,0.13907363567184328,298
361,1.7469027232142857,1.7467072321428572,0.006376407985860588,2.7345839336753253,0.006376407985860588,2.7345839336751787,0.0,1.4654943925052066e-13,7,1.8174751,0.8844741844176274,361,2.557935,0.04741911693051025,361,2.6615265910714285,0.15211777985371944,292,2.7723701285714286,0.13907997783145692,299
362,1.7467072321428572,1.7465117410714286,0.006374034210235635,2.734521999266942,0.006374034210235413,2.734521999266718,2.220446049250313e-16,2.2426505097428162e-13,7,1.8174751,0.8825752739328012,362,2.557935,0.04734254280148335,362,2.6611356089285714,0.1525380232239707,291,2.7723701285714286,0.13908288510393554,300
363,1.7465117410714286,1.74631625,0.006372260005369057,2.7343952106096108,0.006372260005369057,2.734395210608728,0.0,8.828493491819245e-13,7,1.8174751,0.8807792774182291,363,2.557935,0.047360082642431356,363,2.660744626785714,0.15266026736777283,290,2.7723701285714286,0.13927109568961873,301
364,1.74631625,1.7461207589285714,0.006371085757628681,2.7343359310719064,0.006371085757628681,2.7343359310712287,0.0,6.776801342311956e-13,7,1.8174751,0.878904466326122,364,2.557935,0.04727341755452322,364,2.660353644642857,0.15309457508143245,289,2.7723701285714286,0.1392679485679282,302
365,1.7461207589285714,1.7459252678571429,0.006370490583339272,2.7342780294476334,0.006370490583339716,2.7342780294468665,4.440892098500626e-16,7.669420654110581e-13,7,1.8174751,0.8770351189240342,365,2.557935,0.04718283260655517,365,2.6599626625,0.1535358759680488,288,2.7723701285714286,0.13926158464650606,303
366,1.7459252678571429,1.7457297767857143,0.006370500676474489,2.734152683930817,0.006370500676474267,2.7341526839307493,2.220446049250313e-16,6.750155989720952e-14,7,1.8174751,0.8747595953949404,366,2.557935,0.04733096984842219,366,2.6595716803571428,0.1536135549658572,287,2.7723701285714286,0.13942858982528347,304
367,1.7457297767857143,1.7455342857142857,0.006371086355155153,2.734097325365548,0.006371086355154931,2.7340973253657803,2.220446049250313e-16,2.3225865675158275e-13,7,1.8174751,0.8729008412904026,367,2.557935,0.047234533627923334,367,2.6591806982142856,0.15406672002595798,286,2.7723701285714286,0.13941606548315894,305
368,1.7455342857142857,1.7453387946428571,0.006372258650509943,2.733974026642632,0.006372258650510165,2.7339740266414676,2.220446049250313e-16,1.1644019082268642e-12,7,1.8174751,0.871138529224949,368,2.557935,0.04724289277198759,368,2.6587897160714284,0.15420501491430266,285,2.7723701285714286,0.13959545359459294,306
369,1.7453387946428571,1.7451433035714286,0.006374008020156197,2.733921190805865,0.0063740080201559746,2.733921190806538,2.220446049250313e-16,6.732392421326949e-13,7,1.8174751,0.8692906183926686,369,2.557935,0.04713951059812557,369,2.6583987339285713,0.15467075825754412,284,2.7723701285714286,0.13957693291676188,307
370,1.7451433035714286,1.7449478125,0.00637633039149188,2.733799906461347,0.006376330391492102,2.733799906461313,2.220446049250313e-16,3.419486915845482e-14,7,1.8174751,0.8675396436489328,370,2.557935,0.047143071438558524,370,2.658007751785714,0.15481860344250828,283,2.7723701285714286,0.1397510426181841,308
371,1.7449478125,1.7447523214285714,0.00637922924172285,2.7337495514238244,0.00637922924172285,2.7337495514245944,0.0,7.700506898800086e-13,7,1.8174751,0.8657040635509466,371,2.557935,0.04703215712282168,371,2.657616769642857,0.15529707761090966,282,2.7723701285714286,0.13972675543551444,309
372,1.7447523214285714,1.7445568303571428,0.006382691567343279,2.7336302481774784,0.006382691567343057,2.7336302481764783,2.220446049250313e-16,1.000088900582341e-12,7,1.8174751,0.8639662440929663,372,2.557935,0.04703028101585298,372,2.6572257875,0.1554546337480957,281,2.7723701285714286,0.1398958101161338,310
373,1.7445568303571428,1.7443613392857142,0.0063867255399499,2.733582356646763,0.006386725539949678,2.7335823566464184,2.220446049250313e-16,3.446132268436486e-13,7,1.8174751,0.8621448146483144,373,2.557935,0.046911078401849084,373,2.6568348053571427,0.1559461722991136,280,2.7723701285714286,0.13986592798100433,311
374,1.7443613392857142,1.7441658482142857,0.006391317504234273,2.7334650005754746,0.006391317504234051,2.7334650005758907,2.220446049250313e-16,4.1611158962950867e-13,7,1.8174751,0.8604220571930686,374,2.557935,0.04690307221895797,374,2.6564438232142855,0.15611363423425134,279,2.7723701285714286,0.14003015401678615,312
375,1.7441658482142857,1.743970357142857,0.006396472111582785,2.7334195484070154,0.006396472111582785,2.733419548406545,0.0,4.702904732312163e-13,7,1.8174751,0.8586168311867867,375,2.557935,0.04677473788702693,375,2.6560528410714284,0.15661859488264807,278,2.7723701285714286,0.139994874027728,313
376,1.743970357142857,1.7437748660714285,0.006402183220645341,2.7333041786226095,0.006402183220645341,2.7333041786223955,0.0,2.1405099914773018e-13,7,1.8174751,0.8569118472855103,376,2.557935,0.046759495074956574,376,2.655661858928571,0.15679663339257002,277,2.7723701285714286,0.14015432630633687,314
377,1.7437748660714285,1.743579375,0.006408443827979227,2.733261143398268,0.006408443827979449,2.733261143397298,2.220446049250313e-16,9.698908343125368e-13,7,1.8174751,0.8551245605469473,377,2.557935,0.04662123327757556,377,2.655270876785714,0.15731538102255774,276,2.7723701285714286,0.14011382788193835,315
378,1.743579375,1.7433838839285714,0.006415263748582367,2.73314758381105,0.006415263748582367,2.7331475838107218,0.0,3.2818192607919627e-13,7,1.8174751,0.8529503642159403,378,2.557935,0.04674101146528266,378,2.654879894642857,0.1574457332453511,275,2.7723701285714286,0.14025114540471553,316
379,1.7433838839285714,1.7431883928571428,0.006422618778557432,2.7330348051505053,0.006422618778557432,2.733034805151023,0.0,5.17808018685173e-13,7,1.8174751,0.8512766122823875,379,2.557935,0.046715029229967696,379,2.6544889124999997,0.15763792446340136,274,2.7723701285714286,0.1404045188184465,317
380,1.7431883928571428,1.7429929017857142,0.00643053790623016,2.732995232383991,0.006430537906229938,2.732995232383232,2.220446049250313e-16,7.58948459633757e-13,7,1.8174751,0.8495241026890886,380,2.557935,0.04656065231455831,380,2.6540979303571426,0.15817691227092912,273,2.7723701285714286,0.14035685976375345,318
381,1.7429929017857142,1.7427974107142856,0.006438986341661401,2.7328842797314916,0.006438986341661401,2.732884279730923,0.0,5.684341886080801e-13,7,1.8174751,0.8478744062232002,381,2.557935,0.04652516736975928,381,2.6537069482142854,0.15838018554620356,272,2.7723701285714286,0.14050627832865945,319
382,1.7427974107142856,1.742601919642857,0.0064479760819315945,2.7328470759149237,0.006447976081931817,2.7328470759150423,2.220446049250313e-16,1.1857181902996672e-13,7,1.8174751,0.8461476788786779,382,2.557935,0.04635765727394103,382,2.6533159660714283,0.15893446953004275,271,2.7723701285714286,0.14045395341796207,320
