i,required_margin,required_argmin_y,num_check_points,stored_margin
174,0.001913468871776063527921859325386612418265668423993781495803707954278612917700859369127227,2.76764811972912076661688402422873661180804630221016635705516447126843719512792204667732120,6,0.0019134688717772352
175,0.001817965423239054855410565764200443069186237010349857627577957760056137606889938995290586,2.76772962762939959328152743550547133706449707596279046272425762040474961694630487826816022,6,0.0018179654232401976
176,0.001723231619217198417776667454490487357877860609606355523765360618508504502002691470441786,2.76780324623958707761548534078287276181940897383359150162180136855534648677562157560669535,6,0.0017232316192168362
177,0.001641481132438789354858099688311866829379405613865260512824629408860482370981008578564995,2.76972639296054520844778224796201915893395049613113283472130755252964258273173893193017516,6,0.0016414811324387824
178,0.001535772971358012512337026051506676622543077922173062997278248668762718904181174672014132,2.76796836907122052779290238643335590805282338402754992211594108254175727961191509822911300,6,0.0015357729713576518
179,0.001443031675005178455458965470419079980026609195901022841611875597325236277837844289364747,2.76805086755404420144817936429070271399128856904806219069990419526797593614747640581966172,6,0.0014430316750047023
180,0.001350938286550425065629559956002806825236190793610399293197902217272064650020058240010048,2.76812582819002648425672156995312032446234012929336347252503094600228731426545000874773105,6,0.0013509382865499742
181,0.001259526780396075848100906190691479934612038700644579320720422568814958326217284758612417,2.76819071728192157107227464952027648215074686406884302144893793960456100098958770996687828,6,0.0012595267803956478
182,0.001168738925304514573796543917611531231843221882207039037152399387797660354314162459875926,2.63091471234885038554638202437417536346033039614829656241508935130644940580816475240626438,6,0.0011687389253045577
183,0.001078670557618764882039445221507699108606747441957231662068315360946954871634302181028278,2.76834343993010852871015697609720055232535162768228675471057201735468571431751237328347270,6,0.0010786705576182332
184,0.000989228372471446053569232636027408364678832196076236635563037682191733361479936653260643,2.76843256415914782050145785080398486337069624154717079609584102238186245617539087935658402,6,0.0009892283724710627
185,0.000900383654340819868707105789416990070824498444846630724253360993966238430639585563661285,2.63003000712213527916634498751835828637513547798549830311719590363856062423281133567510420,6,0.0009003836543407528
186,0.000812182741546343399187543870270508107102294326471533827324979389176418921061817554196943,2.62981484717179739415778521054333987434455017154072781521820512795902718735642233121737524,6,0.0008121827415463745
187,0.000724702800049330354453504292648144322302937246374781495920814055469334373692470214692025,2.62947157867359147975290989417220952498085890002037280674929382864251178266507074715888962,6,0.0007247028000496591
188,0.000637817576904007236137015542787981379075258554012233552947624140662814370569433979300037,2.76872711386930918065938367573789695747109122785938013182420964662902739070524977364691790,6,0.0006378175769063965
189,0.000551576601082579664078784392775352241092409840639068989691270807658060830189090240560916,2.76880348659696638222166902879855876520809148922962205265687666627401663206977517838182048,6,0.0005515766010846246
190,0.000465953480824351941514178472717981573517736466489161267496036318633271117978161603677520,2.62866990069854871252397693916937144301673632200558208045780309384577291256823945899385664,6,0.0004659534808245658
191,0.000380919574943011263457112661265135774026959290112022592038552877497706987231634995024332,2.62834764520453892361367358591184838821181951679196104927467822348727668368438367343092950,6,0.00038091957494335027
192,0.000296553673942371603538047634706370314689448339931996949166742306602283474283051862645746,2.76902721986014423786027006356238801782604785594668502878267440809503181525623243039624974,6,0.000296553673944544
193,0.000212828595766692021783704855637358978310003659791232274028566961443405624721823575176769,2.76910371400643025433616867854289543650379388710957057200589022771433693913706174801573152,6,0.00021282859576898794
194,0.000129667965962661449792996761339286217885532376099831789278836667267662846905860680783564,2.76917857587825948057267384869883324154530766359694932047199782919564665279311940582343442,6,0.00012966796596480812
195,0.000047169086894667903028898859562976646083458293167849970074202743913778317056143321960498,2.62723445585374480828335199189414369510810810304010397996863575740647483668228809869249272,6,0.00004716908689494925
196,0.000006577949632390123709602223523858938367662517712312890291277501089953752596671346930495,2.62168743041310820173709371653476352762061163190839699379042494691516106197138299294539944,6,0.0000065779496328799425
197,0.000030763246444539622540357039082963594478265709238954438151820088326957835648703754402857,2.61448660211747673024767046536934534327934276299731757270255697883501345072063016182295278,7,0.00003076324644446515
198,0.000058343459173221282483352966312861759390118732777848682220589991970559975096019885654556,2.61460209917585971277857736143548334059142690765722824371449930934721618969735008963104040,7,0.000058343459173215706
199,0.000086103156845210226183305763803236163982246582973700845346197563038045590459728164542899,2.76424627749065136502833066811128816851940318536830848220576297515650123952132709993950338,7,0.00008610315684687286
200,0.000114003390365615128941477503199045240546041000313563308943633271951782770141318989763413,2.61483241269879076572638948195478566368053128199908945681622214056269714486370958182279524,7,0.00011400339036560236
201,0.000142055662849577693705210665349791972828490398673855214873241832470300366648951695448821,2.76419346369769350329798928044563354443585560242014271972698250800893782881565076278008581,7,0.00014205566285130367
202,0.000170322950668256325999025706930461673610824769017920928973505151304190449191400133608544,2.76413492647305807209145636115447693990198817012092557977687674710125530975227069625548820,7,0.0001703229506699877
203,0.000198757303530172177825276661979453908312184581547646235287582909756706668481519559595167,2.61519460187164687244331026718446622597883722914652973724614792062968171944571940438409174,7,0.0001987573035300283
204,0.000227363326414197267741919608483437078973220638445966078938156881673185987455137673350001,2.61532226988373076077046508221678082220889630612242344067578549984838255391515398933001510,7,0.0002273633264140429
205,0.000256085107056434921675709419943744707175257948088366417552543707083751489925293976945000,2.48637210347382907485604425894520272400766695880847439943262729156727216685507100580695700,7,0.0002560851070569914
206,0.000285030741393484006951042918105126129801353824863611086165963019360736479773701225004055,2.61549112657808051660683030256273030874437228680871782886534017477875286649575218679719862,7,0.0002850307413937436
207,0.000314084316207213769039303716918032491806479674717526002236744151209155976408997288828972,2.61560392364167992859366855457036955019334716337780169550949019245223841324280995353128044,7,0.0003140843162071638
208,0.000343351977823448036129544784059637935772030696167834724705574219350339744087831710221526,2.61574432832338246412815968538740205861964758351218437325272260355021986284451735079702612,7,0.0003433519778235361
209,0.000372788399907739553839249707925716989200857840569501500696692203505774607516984852350987,2.61589300183378168431842884158380645359841564919957280387147234931540251114175185781318563,7,0.00037278839990773083
210,0.000402347897425360766522187286521740178889648558466656034695023161344393285792909807196844,2.61602156560026644333844440795134634832859023978281297698455473634723580613180210418075440,7,0.00040234789742532584
211,0.000432094323995747168696183363343024002779609112869948237857615232339671190754686259980970,2.61606101652065078373130852162417136301168144056562358606179454359129361215930278272856338,7,0.0004320943239957131
212,0.000461962007257725497771306602409532251474008778858201913781743934643161561949300676045288,2.61616355103368469052629194438929323239158549711510622851201618327567162070779424570820990,7,0.0004619620072577879
213,0.000492025986147664454727783868449657422792391764983504858998098828633010584762054160617039,2.61632453913048887205224002079997916636624014292127732909789221743722613231364800671555591,7,0.0004920259861476151
214,0.000522295959051954202589543869248949439042545595456140545780588925705734434861193331255039,2.48479215296898310888572248705313312662050664350377311877912135808183235466821642727657500,7,0.0005222959590519549
215,0.000552678260206070713170106296559830472442168133093827367906678040993169131484556948925941,2.61651404443052981299711109028010196424696323407777645184288345858989395767370822849310798,7,0.0005526782602061076
216,0.000583225171112168051986526460065640133883316215870773972148006310927488982997825212973739,2.61664354608801610711525810724981326647516193335436458454006746093489717542357799003810143,7,0.0005832251711123115
217,0.000613946752548111716597390109279958964092147587034667923069237796120802587271861084563048,2.76360483765881587274014387243200312959309784131791568753847365427112035701361371057126108,7,0.0006139467525478892
218,0.000644803561354964849826937658103704825620855122185918449657382086834067671592548865090856,2.61689810752256175243258716514907351637782575415422759051486415301835668153360434655539974,7,0.0006448035613549896
219,0.000675866081619649761885407183782696432486272027341281806679924902988391226352873336618811,2.61700087255253938591813025508164206261857088407243696165480692986260445691718805239310494,7,0.0006758660816196249
220,0.000707037043908169318341483724997817754741963881196165147719335955722018962540286744472878,2.48370397382810787026983288320227946708398015165628814829903772052811681157435138880079114,7,0.0007070370439081763
221,0.000738423753532548261409801059011932308668925784321874743164894449011997603196046482124257,2.76344289507768017657312142009983204098887609259774387040525369540853649934340440394454194,7,0.0007384237535323912
222,0.000769942209827848223864886054132354839419885700642296117026936912841505989745043885089525,2.61730729844868139287416313385130589799048868407724277933219699332835090228880749067082642,7,0.0007699422098279562
223,0.000801633881257061694333983360338395231182381636032582654591587146627924535599242899793623,2.61743282356863402984156946335120892344490605128655508553930260490100876689492245679453048,7,0.0008016338812570911
224,0.000833411804975448493743041840407413335540327900540730545437797322326430032736888543907695,2.61756446451105126416451950697483627541713828997079685965314961275007856699484277303905282,7,0.0008334118049755368
225,0.000865423514254545491755863073885919600354855278516148021332980180569831475373515864361244,2.76329920147637140786968873073288795694268042655897574059599229433300485371504448030924622,7,0.0008654235142542266
226,0.000897628949017689636324611965362331036048637952396023684873613126388595753357296828479841,2.48266512091564872899075209934666308710108942360770757069610209308728605715346085022294608,7,0.0008976289490175704
227,0.000929923110249848073692980487843564680559180289877151010938312582647454829489119796904255,2.76322171898423083979379252694658128146218395356405595190835306316276974045567505467729686,7,0.0009299231102495309
228,0.000962405240068104663517587366600549931731668709950845318347489758550042736819509225043041,2.76319916385351647580740725049111567500287410654081448720133628610528147123346759817703218,7,0.000962405240067854
229,0.000704386915991113029692449348174873377571981548548907290864744802769589594620832531604756,2.63299113350168852229542767812932160796053997715943603053268905818257652710842612605113520,7,0.0007043869159912841
230,0.000749237632621596037112413150034545014642205272493187926974563223649417718852731078601745,2.77120591386424785131974647003960366454965257424068739327086313658988242560984926192093504,7,0.0007492376326212469
231,0.0007942592201957750563541831506953922405393060456254365065827772163821865231014931146973279,2.45906077110337475107704701157849858192242038205261057136307690258295420999500624699286137,7,0.0007942592201958254
232,0.000839446337858941026491701486905658533299733825173611340474360189571670917604016713181127,2.63332831322105465512854760284068656024601110200295823381923965302558482068307111460341658,7,0.00083944633785904
233,0.000884747189145177743141502183601570935569076515111581942293335125635212368810807454026334,2.63345194590285391055186267685670384560825052745630786037311567581519981005221698848577268,7,0.0008847471891452185
234,0.000930194333976998532839797778956705578590667194100710320176587790689246741210698238904177,2.63352158908659235204406899407926922281273374887220041646345636019919546890937489837903096,7,0.000930194333977119
235,0.0009757071487959343932278817334717094091253236070570097601252568289833158321765439986990753,2.45842124647127211293318663801221973097117274354017135470997986845349631158399146978385068,7,0.0009757071487958013
236,0.001021435847706265539830609814798899661263269172839424432632264694913700924751397645669943,2.77105398270583075860209559951311240031364943325751734276997793369540648846914463364185656,7,0.001021435847706087
237,0.0010672836293087175312290153811953486195447177366667994602591901629482217804997161675438963,2.45808727761108505805681212111975050693282569442206379505757193472656897554534085486332178,7,0.0010672836293086352
238,0.0011133599058542848022453369699245142713533059757510926339619809622678926282777459704604892,2.45809685209858590167251661032442736271425308237021493212460826617921373748747266660433020,6,0.001113359905854261
239,0.001160574344720712324979184725366503939655687939705688566801051960679450456181158933082213,2.63359691068968404439486204404649258194806080887543234918772223908660764688996908487186064,6,0.0011605743447208328
240,0.001596539230143884856908710084018251229140429069735710090351296141704000113463533863597547,2.63465988110419728755076281659464933552775795419182577708264097123980013207946715751419824,7,0.001596539230144134
241,0.001766693253019592321630348545876402830911244353348115551617168265555443471648149322472527,2.63473557307556674601661828382683574465563275785217238533632295689929994051390387549775044,7,0.0017666932530197021
242,0.001936801629139294591430640337340652944994187676286063732967018387500699280430520538019447,2.63493866651094121359235892935889559479011093454604341352141563468172587195321556940892770,7,0.0019368016291393397
243,0.002106859054444053654541150149792689907320803726364176258537804160983886467413688643814674,2.63513001896533678391985242679108316231379710029727087694055238530581510018451852238556184,7,0.002106859054443966
244,0.002276903041232077143721363505421223902780341943509796529198645595621044914255404138705687,2.63522614299840011344775523629125008146095934659915746818677783965544138624467846316555016,7,0.002276903041232292
245,0.002446837603292948527156382831523993283036287131164816675552541098839787702489549416655069,2.63541295387254907330045752138274106888117507631406083713754478013996644321510652732196562,7,0.002446837603293117
246,0.002616696667539876749636450157784341642526480306401433547780356751490809704654637846762880,2.45626727216380957342167862116264946838487864896180477256053053567361975622392104964672482,7,0.0026166966675397196
247,0.002786524768188712696244090246845784605542011540639243712323655965942621247398540426534950,2.63570045193636186185259661548956021497665010458593155012784105359962169394322310816157962,7,0.0027865247681887473
248,0.002956275743567266370107472408462294502117272567243754755757857256607392290233666946583981,2.63587213871059310528123631137653050230574382376334629993024292267538516131479560206690866,7,0.0029562757435673825
249,0.003125962985358421950488264005905362271083332576929528175873326882154078631068472186020738,2.63604008892279806893250268804207046032605323875958597308814597721502507304950563489907108,7,0.00312596298535861
250,0.003295583972338648063710001855080839457684213110342484292363070558621121787384317546274520,2.63620338201161023809205365861655695042552361612140842957045049946445145125779285749052188,7,0.003295583972338756
251,0.003465138807363457894068096195742890773254675314995832442887661079585089448778307419523299,2.63636198611705466929422712322968001978493961604556489711529803391004774717525818478672056,7,0.0034651388073635436
252,0.003634631578898207493538999246644530193956612702692356729435162855331479363935943664396859,2.45445561338929252487394395523199571782424363634850610870597309921001866398959308974800388,7,0.0036346315788982064
253,0.003803989778003541247999894800256546977015940160028259032959393005096454868417740361957415,2.63668121688730437231023034923848164244410919523015984468445443493724932634991579551720830,7,0.003803989778003891
254,0.003973357617117755187915752042769499238459930785636013763836022550045114394789790082356851,2.63675477607979275711424870256921030236962173223231068948800391225816153267017434178894604,7,0.003973357617118145
255,0.004142651352873761371981045032586454798580344409558443047293886829823023540173989501736405,2.63696100613989398045615690582673661175679953712069118019160198803416794461893568271415516,7,0.004142651352874394
256,0.002214427718805366856500494165852911974446954372584104226118853223287180991274549724647603,2.62985314977487753456099973497517326607677840678925741503697032255295332906623217856332476,6,0.002214427718806533
257,0.002292600615838198034702316599905865619945541425510520333558359805131944798576512037062851,2.62960600276647586461182801302378506220956933443949509340090151026878317340558186406832986,6,0.0022926006158392465
258,0.002372790749619018692454779006202569004788820284817056899117085089690940994411522322529255,2.62929715992854466582511185572141922953762775804129220674471209720462271930932326371210012,6,0.002372790749620046
259,0.0024550163614659496899184138262694238092684639472598650876605450807476725548175256745997720,2.46605730091603024727925968285337033914338459301467175111623617190440190524478004984009566,6,0.002455016361466278
260,0.002539388688819245692047774114538296146617198367958220150714693552859583324669781612113905,2.62870401179252774529398781691327869176462356483418910210536639006591732775241644863437646,6,0.002539388688820199
261,0.002625898824042062512378272158006413547290209605059908314894271288073239663577796358377741,2.62842749713749962919632788187024661835696875367590025473514918209399158637431863062609950,6,0.0026258988240429604
262,0.0027146348112499861011160703478133454315153134186310576280512535408213519125908309367805737,2.46754096851820674440149576653836162583058461541943412024297927118115600854431435292778322,6,0.0027146348112506713
263,0.000157732240748439843972291534628871734935678985601333962311393465036954934644543580919838,2.50624829959977515178932082649149974603875949869359817641999135003518821135813715239925676,6,0.00015773224074921988
264,0.000384327504671603207842725408007213029988931063341010570650004314858776193609968010278272,2.50590649471782633326924671472385809977644387657871088491782755525721330174055536428661898,6,0.0003843275046724326
265,0.000611013704516087932597817764553908736865836089445707257874684202039907267524271056904288,2.50576730524068246126932690130470954309264053805495183502645028199915895929643427835558678,6,0.0006110137045168829
266,0.000837805176141918959904119045765870216972273818050269500207780937287721835406331024372678,2.50548471033016842367978601668535781453215286019616691652935535390822263857957597252923818,6,0.0008378051761427363
267,0.001064693292488506646376779535337066401674777182764540979281381771488249061981284035139969,2.50523154664413384802882655803529922625700357250189057320244625138589082393379743421812234,6,0.0010646932924893715
268,0.001291681196798310195483651173348619856605194247558188449224436537960402067762576457129761,2.50484633494975186304450051059671970417712719876893408344916266070862618813430742971005803,6,0.0012916811967992325
269,0.001518779035057779410290714124450277752504349311933294055877922933516183751286792874078015,2.50465116733385149838553957530122678714787678979462635557073361137074933867652432667157526,6,0.0015187790350585928
270,0.001745974166192774911416688038913235128302768586643147967958166702031809087528907315649238,2.50448168197431763237642364410073897368248612585967428352852720649140191167739916825534839,6,0.001745974166193709
271,0.001973283351828946582999081886127664141825053861108183602966379726956444415676539821497100,2.50418482995690007595943183762988839880379266279953024788187483831410587810751249689232768,6,0.00197328335182978
272,0.002200698512275477649342764624701537204311822734023274659691111139583882776549564895238944,2.50391648550654970868589928819941095154556754197239629713062753292101868111321224023665664,6,0.0022006985122763334
273,0.002428223854085498483341800787687362517384497647620949606788973191709889092085932556327402,2.50367541857133514859614342424320941302753254175038471137388829448517144733340500387360868,6,0.0024282238540863643
274,0.002655859964592368699437726578541498703124564800769615282846644136242431777670866968381677,2.50346050728807826362027483363050719375729948169982447813157755943179783237011266456459953,6,0.0026558599645932768
275,0.002883613653250361349507183307460126475633139277204959029166881403206078421459566014073557,2.50312658397121191205735338182890752653089012820578689873068486678273327100849221972870220,6,0.0028836136532511825
276,0.003111481133051978822493869811735360904086653446207178762517439928959600721298521513955667,2.50296271957244529340039754635867300069419429271385124686068481817662731088195494443196722,6,0.003111481133052818
277,0.003339469855570517800525557343804045019733030688990217369093643983634933318016732257528708,2.50268113027423784050745479462483481106046917681740965160221354441737799169437503884694678,6,0.003339469855571431
278,0.003567576676051217241972709888324504763788520033321498246317321993262739919086741587325389,2.50242487262912891682185621543816202996859832498089652339379287380310705010768563048393647,6,0.00356757667605212
279,0.003795787886834079272156148598974303713170879447090075348492392488815057254290750060235300,2.50210520862563249914914095916531892432251124729476138451405197104666412250055382251327216,6,0.0037957878868349892
280,0.004024141721354444751467217447227697405255189694174914511469212595106930087772555190106831,2.50195058570533397799075346094027715884448924244570255899564869958550084531114229723955862,6,0.004024141721354679
281,0.004252616664765069776687167105399053643910515536223024463662313328863540619949966153031262,2.50163447344949976999079205556409334320719813428628557229905527581708309723794986398429625,6,0.004252616664765396
282,0.004481220305463696662790280594051390345788218790227670988205475441638654111982028666511064,2.50147758145300537841419450243146774031920793530453717741462401045518958124609935053332184,6,0.004481220305463718
283,0.004709953389816916138340675757546618534226161959841971298307401394179411337745247445640389,2.50115795807674324599644513054260880135350147064794603879751658963450919139001244039543480,6,0.004709953389816723
284,0.004938815698618320388449428148037484245321645606987386499597413163867790534260960284860197,2.50099879905065234224625185476597323593618027539885640630089322027876430427460776959475390,6,0.004938815698618315
285,0.005167813344759985024464037918665632713500060389036656405678054445598701176392332460872040,2.50067564432855953092018184015986117604739999412723888481204697464524736413051782211176837,6,0.005167813344760019
286,0.005396963507746154734617270454824467051067122993407153961665240724594955955934692952217011,2.50040280123305947763751413953344045307938316697580644606884312763642755940019596868365056,6,0.005396963507746211
287,0.005626186526426781751940384557208267292231502141252425273366362236148991723913184063948484,2.50029387600395673233176414925473172895326630835816598482467768372827961264427437796728308,6,0.0056261865264267685
288,0.005855643359143592353800259998256215925727339047561410666557336788733255955651629355855756,2.49998338948667634299071260188642067138955718010935466944720074408910329586951048043637994,6,0.00585564335914357
289,0.006085198050551474869303415519211171692280266178893142400808234125211701139352248460519453,2.49970443174867691509299806187409356100875758692743815955248953365125513371332418851784280,6,0.006085198050551521
290,0.006314802505824573013661639753766660895435993691562554373858232830163746518534758529198253,2.49915721283882965633611098176479919672072516814438178210311070653585300602699500398501830,6,0.006314802505824502
291,0.006543950957109763919146635112223490906529161651271732753687082871930744340779836779407108,2.49833351414182971640287374989434745335641246899689116854614073807399129051155965036253838,6,0.00654395095710969
292,0.006772614903546155158204239741825827494983161475713956434140925374706058992198996844096250,2.60825703002315352446793793203953154498376206804257922555628578119185458487596122477626034,6,0.0067726149035463035
293,0.007000788385867001910998169740832997736503980770159339600713083064463328021558918162474172,2.60882611554628713755817083593446649286306672052816998604222483766854445755227440363371052,6,0.007000788385867152
294,0.007228464743537755249438095381739076400704434652853738563864081841929762688602174926979557,2.60939279258347527640719726960921675922633033673981462489357677142301966225184566068705450,6,0.007228464743537888
295,0.007455621783733307225378122916720188473824591458961912126382528338673125938419501156237877,2.49503621975564831178739267702749186087198374612304112227309534451145091490345790648767312,6,0.007455621783733268
296,0.007682298251708034126526902378353601863376734394790824955461207797097620875203025339972615,2.61051924933176081892368619984927646406537928375425882008621304553000201398038902982500444,6,0.007682298251708186
297,0.007908468231323839097456945922942778529778537281019385989781447145794547876460529334794344,2.61107919530406473552529612105156907735647929227207107568635219025680357611691716297195222,6,0.00790846823132385
298,0.008134229445876043006496493626752519980592362070696309716769546044451185893458650617746890,2.49255774859971927816738571533602008095162215236847763288149202053445045447015308865516694,6,0.008134229445876162
299,0.008359392781554004390238401905951136969234848730002536954831517214977024350164494984120192,2.49173003101915478559778981526659531288429405128428483345365177013403180228468231697048878,6,0.008359392781554065
300,0.008584030642891843704697378485091692484296828356988441977843825228883718698274289842987730,2.49090137415211305315473182169688358080104516975740690903755908999741606326476236764081200,6,0.008584030642891816
301,0.008808140900784206883743064300967090805708687266117228194026858020029699988535907912221746,2.61329883296065790426114666155963485671516467753468939990848090513926217304213816568299324,6,0.0088081409007843
302,0.009031706227433611173147405570873119943520784313909065095685885053024847581466016962348735,2.61384901285137088654645237164605330130959917678998875748381462364685575859655052013602884,6,0.009031706227433656
303,0.009254724689051199996026285776846516936762464314935224637040640099766150417046189853127280,2.61439743265139866847248610716919130159401715882535465713221945455580443358970477217983054,6,0.009254724689051197
304,0.009477181558852992835414709483596233308393555246674070123475422254151479085926387475329956,2.61494414550920532853712083577501764719967694877683466926968547235563117534670467400204398,6,0.009477181558853132
305,0.009699163473194700897442061751310944462828036041750053655082372589941141218196293603728638,2.48674099761491106563981406710034513176952961141800688530723130505167620881651851960378388,6,0.00969916347319466
306,0.009920533592730208948282080439397604900268767150017911765856390530231658864584025705269799,2.48590491750015014116159803075989754290001361434335154570492355485408662786385832465750934,6,0.009920533592730041
307,0.010141332313826424612657702683323120589928522807256855040230633829367576858227753969038422,2.48506731029506228177434965906633800150927318713399187362593411803187888772741007303003712,6,0.010141332313826412
308,0.010361552072368086416698018247141817709531356251349529034398264027920905573888556717757601,2.48422809728419579991420474856342081540380782159199240511491632761498686038667992125170278,6,0.010361552072367997
309,0.010581184920472860719724893819958235187082112006769546690870840737254175058540937008873821,2.48338720064156867176313496007125675728612233737695927254290995859039740085646074394027550,6,0.010581184920472886
310,0.010800222550375549501910134200278669760236998465536905414956868657786253325842051671719409,2.61819196480686440819969412413971731328643855105228263378087913020923608125831496571562046,6,0.010800222550375715
311,0.011018656331369879509950750080279299454187128680895856505264186079653187902817566876479730,2.61872832098306900401193215303639644286296627689378607193699572896442043588670148547855912,6,0.011018656331369892
312,0.011236477289444559781675560743054766826321736133587238419065353367348045389597204584966306,2.61926339412244131884510843056317122837264070983325022944856304778554071888826482903341732,6,0.011236477289444657
313,0.011453676154369229972440382174865714911759872720733690286585154060931125506348134948143182,2.61979722960129198555629591911287916335577269515740922344640586221054119936917651167934290,6,0.011453676154369319
314,0.011670243376464486220174607558296900036940805380684163476836647801445478709067623090468377,2.47915479503734903362936829239376554738317149411869757627793719559553615221539733995208826,6,0.011670243376464495
315,0.011886169146582871232126081945290000976281879706579687455784677721678575951664966459462560,2.62086136288028236448817498765772641845463088601715838223828284748795079580224184030992894,6,0.011886169146583025
316,0.012101443378423561605391803692656440612919655357345855434851384167701393670094546893164555,2.62139174541085159897292074276757392635906713721334590272790139648997353738051269551839986,6,0.01210144337842367
317,0.012315999109543590970146300734556523910176136453786227562836548429587430626513755209202716,2.47659028040412723752973241582600731374838685023164315474735040775456045209095087974435151,6,0.012315999109543618
318,0.012529985261242061375807911228144110623787611025336727804147181197633786592504456369388545,2.47573089296857018371918851113567060385670095765272746439941367778302323786736615985202872,6,0.012529985261241605
319,0.012743251700285321624527066615510681994677389767439377953154767220754396843535138590196179,2.47486904846737704182353996723524808789685187559048107912677989380527439468771042173782636,6,0.012743251700284786
320,0.012955754156864444440713989405628977842885226882787924358757205144135496583577235467818218,2.47400464712752155290050341304812099136752876993817159666028521611642357238727352599667805,6,0.012955754156863897
321,0.013167669202568444313778534650989818894174216277952488994073053813796243730515674685955338,2.62402841538571336431515979597431946030002442403904849381100351565405719374854670673169892,6,0.013167669202567511
322,0.013378800980318961557711571306749083162496213363971887814326098760809058905667022431302601,2.47226822545691991191496824439113781562874933251723649802927288825790769288597103759687332,6,0.013378800980318517
323,0.013589170256448960452952336902349284088118973517154036526541265224642362809966202420044414,2.47139593068174542666642861553747026186854191728208772421453673591352161611791930782378367,6,0.013589170256448457
324,0.013798880088264995049210639977901782178195352299917352447349059801553946685165700636483790,2.62559956668346015904738584717718403063931068373734017573356369314466242874818978516797542,6,0.01379888008826391
325,0.006793810873103965037900570089694915216628253300985279075441169740063045000947444539109218,2.73770332025601334285846564045216834323137456795375442930630075411169616012334761562032252,7,0.006793810873106043
326,0.006832902054836722732436300686168759782721289103699280110533459822893604195103534064600570,2.73766698442174316067579158039100445199044472209155483930872268530968923766653178905685780,7,0.006832902054838552
327,0.006872276673664239322229058147371527856556313709662484732740556163427948187304833695808142,2.73769316086031202567436666662186932516379282740109505129150510830201627421041210195964784,7,0.006872276673666189
328,0.006911915972958722747337859636773421913473759651720272626167367732754698863824479533158296,2.73772162540542387457644745435920724032519254245924171257389585591477821271653361930000221,7,0.006911915972960703
329,0.006790499868481651682999729254534498673980587409242758769385000434059395985729584801449209,2.73748332682475809864583198273144521129625214224392457124944008022381636665933361979724386,7,0.006790499868483568
330,0.006766968512131000908813715307089552407551025308870911887100630064444257642042993245745891,2.73737162708141685358512088873788817672330937059608540923467699653073291063349209785975867,7,0.006766968512132987
331,0.006744153386913555299623004868081058489511391212078357012731461706830040396357030634512321,2.73726171896760502647631362686647717980030292398339428439698173927312004960828716563485532,7,0.006744153386915475
332,0.006722064244713971850082078928467792226615282083487970095582882974630560967082786792891440,2.73721521895426106109931796278288127750126588349447076955974139138751946031814104919748716,7,0.006722064244715886
333,0.006700699373516466355094266926451601764554901949338983733620870351399383086604187890010747,2.73710905616281734867111865255686964212043031446974818466701325342650528474879255149040128,7,0.0067006993735183595
334,0.006680047066197406701417844936452867012187943218629229424912790746710433084212853519652260,2.73700463369068065647692483353938435922178689383664828444815516561828039347175947432260139,7,0.0066800470661991795
335,0.006660099335201715054821015050918630492724533700148270197501825702203869766032795873375079,2.73690193526038656797713377561694483689399273234912547708705510476923340969094126515457824,7,0.0066600993352032845
336,0.006640855111594745108024114268269570108779180136565141714152323780758448336011811129195384,2.73680094465177427104878329766929711070016370414685853089894438094041778912276138325058585,7,0.0066408551115964
337,0.006622310147097531515436834592181736898115587438993887967471191922371512721403255478428680,2.73670164671654477726053387003139305533262366980156137809254120280097129539306933524280572,7,0.006622310147099242
338,0.006604458960738620311658211737842148650581793540593198271233716079291173358278824864425691,2.73660410142031329229961705433344745885132810435658953521625410029297025683528981730323118,7,0.006604458960740134
339,0.006587304631296457098446784637015421183808595667368407195368426136030464376098019822962573,2.73657116611650952935547223687368804011735941660446410522005478592997148704394123629958782,7,0.006587304631297863
340,0.006570833645169366617749561568204048532421831789642305726400494833940156230446947462701624,2.73647703714393165467637045895742143377831197561199893374136432767045240350782072338726170,7,0.006570833645170859
341,0.006555050664199081792180936536729123647331407329312808127352480738163595276662687912850030,2.73638443621830641090647084557193795163449901790667714083728628536416996438489946877929570,7,0.006555050664200701
342,0.006539938964077391609403662670244106680998525626385658636124546083814462902361056211891356,2.73629332777280585151841818007170790718657721298364212281648850997960309880743690320138158,7,0.006539938964078784
343,0.006525506668398955501367334722389287848687658871731921830262962654433679178635205796414866,2.73620383207186990487914306491125211897342331497992248327066119439522571870921222961067056,7,0.006525506668400238
344,0.006511740572502253857580234906448509047640443527628185579282980713419718502023809029359704,2.73611592896471990671583459649757764612384628370705456321212267829630242741215854727379708,7,0.006511740572503477
345,0.006498636579282951745148176483744369127984493102489706708946540586874046382435747605330617,2.73602961070622735529728281863411728563524479388503178353011720778810982834974203633038238,7,0.006498636579284289
346,0.006486203171967898856826904977813227621879530330798672507106379950665566934080861691354311,2.73588043750577923236192884359651483786975964440725905977921554390939478221468849507894340,7,0.00648620317196924
347,0.006474426457915193841336462346047794974823396491889919711029516266149778998052130613565153,2.73579703238122595899017058843084851361775161932439463239520379392488775210650117672229147,7,0.006474426457916627
348,0.006463300842316320332519220484083498304211250088940605500941785719450732373800988752250159,2.73571517159892460450883699821773190116138879131016821269943624034023033779678336366998252,7,0.006463300842317832
